name,id,class,mass,fall,year,reclat,reclong
Sevaruyo,23506,H5,12.37,Found,2001,-19.36775,-66.96787
Severny Kolchim,23507,H3,1390.0,Found,1965,60.5,57.0
Seymchan,23510,"Pallasite, PMG",323300.0,Found,1967,62.9,152.43333
Seymour,23511,"Iron, IAB-MG",25900.0,Found,1940,37.2375,-92.78694
Shafter Lake,23513,H5,3027.0,Found,1933,32.4,-102.58333
Shahdad,52642,H5,1074.0,Found,2005,30.55383,57.78417
Shalim ,23514,LL6,286.0,Found,2000,18.185,55.11
Shallowater,23522,Aubrite,4650.0,Found,1936,33.7,-101.93333
Shangdu,23523,"Iron, IIIAB",247000.0,Found,1957,42.5,114.0
Sharon Springs,23524,L6,23400.0,Found,1983,38.77083,-101.79833
Shaw,23526,L6/7,17500.0,Found,1937,39.53333,-103.33333
Sheephole Valley,23527,H4,62.1,Found,1999,34.125,-115.56333
Sheephole Valley ,23528,L4,4.4,Found,1999,34.125,-115.56333
Shibayama,23532,L6,235.0,Found,1969,35.765,140.41
Shields,23533,H5,9780.0,Found,1962,38.7,-100.35
Shingle Springs,23535,"Iron, ungrouped",39000.0,Found,1869,38.66667,-120.93333
Shirahagi,23536,"Iron, IVA",22700.0,Found,1890,36.7,137.36667
Shiraiwa,23537,H4,950.0,Found,1915,39.5,140.2
Shişr ,23539,L6,936.8,Found,2001,18.508,53.98733
Shohaku,23580,Iron,101.0,Found,1938,40.31667,126.91667
Shrewsbury,23581,"Iron, IAB-sLL",12000.0,Found,1907,39.76667,-76.66667
Sidney,23585,L,6000.0,Found,1941,41.05,-102.9
Sierra Blanca,23587,"Iron, IAB?",405.0,Found,1784,27.15,-104.9
Sierra Colorada,23588,L5,71300.0,Found,1995,-40.8,-67.48333
Sierra County,23589,H5,1000.0,Found,1962,33.0,-107.5
Sierra Gorda,23590,"Iron, IIAB",26000.0,Found,1898,-22.9,-69.35
Sierra Sandon,23591,"Iron, IIIAB",6330.0,Found,1923,-25.16667,-69.28333
Signal Mountain,23592,"Iron, IVA",63500.0,Found,1919,32.5,-115.5
Silet,45009,L5,971.0,Found,2004,22.78333,4.15
Silurian Dry Lake,23595,LL6,43.8,Found,2000,35.51752,-116.17607
Silver Bell,23596,"Iron, IIAB",5100.0,Found,1939,32.48333,-111.56667
Silver Crown,23597,"Iron, IAB-MG",11600.0,Found,1887,41.23333,-104.98333
Silver Dry Lake ,23598,L4,218.8,Found,2000,35.37333,-116.125
Silverton (New South Wales),23600,L6,350.7,Found,1883,-31.88333,141.2
Silverton (Texas),23601,H4,2576.0,Found,1938,34.53333,-101.18333
Simbirsk (of P. Partsch),23602,OC,1500.0,Found,1838,54.3,48.4
Simondium,23604,Mesosiderite-A4,1600.0,Found,1907,-33.85,18.95
Sinawan ,23607,L6,28600.0,Found,1991,31.0,11.66667
Singhur,23612,Pallasite?,14180.0,Found,1847,18.31667,73.91667
Siratik,23615,"Iron, IIAB",1700.0,Found,1716,14.0,-11.0
Siwa,23618,L5-6,36.0,Found,1994,28.5,25.5
Skiff,23622,H4,3540.0,Found,1966,49.25,-111.86667
Skookum,23623,"Iron, IVB",16000.0,Found,1905,63.91667,-139.33333
Slaton,23625,L4,1070.0,Found,1941,33.43333,-101.75
Sleeper Camp ,23627,L6,1250.0,Found,1962,-30.25,126.33333
Sligo,23644,H3.9,78.0,Found,1976,33.11861,-102.74056
Slobodka (of P. Partsch),23646,L6,950.0,Found,1838,55.0,35.0
Slovak,23647,H5,8220.0,Found,1962,34.65,-91.58333
Smara,23648,Eucrite-pmict,12870.0,Found,2000,26.68333,-11.73333
Smith Center,23649,L6,1585.0,Found,1937,39.83333,-99.01667
Smithland,23650,"Iron, IVA",5000.0,Found,1839,37.13333,-88.4
Smithonia,23651,"Iron, IIAB",69900.0,Found,1940,34.0,-83.16667
Smith's Mountain,23652,"Iron, IIIAB",5000.0,Found,1863,36.41667,-80.0
Smithville,23654,"Iron, IAB-MG",70500.0,Found,1840,35.98333,-85.85
Smokey Spring,57453,H4,254.0,Found,2011,40.95465,-118.49693
Smyer,23655,H6,3273.0,Found,1968,33.58333,-102.16667
Snake Bore,23656,H5,66.0,Found,1975,-31.1,138.26667
Snyder,23657,H3,16900.0,Found,1983,32.71667,-100.91667
Snyder Hill,23658,L5,1160.0,Found,1994,32.15833,-111.11333
Social Circle,23659,"Iron, IVA",99300.0,Found,1927,33.7,-83.7
Soledade,23662,"Iron, IAB-MG",68000.0,Found,1986,-29.05,-51.43333
Sombrerete,23664,"Iron, IAB-sHL",10000.0,Found,1958,23.63333,-103.66667
Somervell County,23665,"Pallasite, PMG",11800.0,Found,1919,32.18333,-97.8
Somesbar,23666,H6,60.0,Found,1977,41.38333,-123.5
Soper,23669,"Iron, ungrouped",3700.0,Found,1938,34.03333,-95.58333
Souslovo,23673,L4,19300.0,Found,1997,55.4295,55.78727
South Bend,23675,"Pallasite, PMG",2500.0,Found,1893,41.65,-86.21667
South Byron,23676,"Iron, ungrouped",6000.0,Found,1915,43.03333,-78.03333
South Dahna,23677,"Iron, IAB complex",275000.0,Found,1957,22.56667,48.3
South Oman,23679,EH4/5,90.0,Found,1958,21.0,56.66667
South Plains,23680,L5,4763.0,Found,1971,34.26667,-101.25
Southampton,23682,Pallasite,3580.0,Found,2001,44.50642,-81.37217
Spade,23686,H6,8860.0,Found,2000,34.00111,-102.12833
Spearman,23687,"Iron, IIIAB",10400.0,Found,1934,36.25,-101.21667
Springer,23688,H5,8143.0,Found,1965,36.34611,-97.185
Springfield,23689,L6,3200.0,Found,1937,37.38333,-102.63333
Springfield (b),23690,L,229.3,Found,1937,37.48333,-102.67667
Springlake,23691,L6,17300.0,Found,1980,34.34444,-102.22361
Springwater,23692,"Pallasite, PMG-an",67600.0,Found,1931,52.0,-108.3
Spruce ,56165,L5,983.0,Found,2011,40.801,-114.701
Squaw Creek,23693,"Iron, IIAB",14500.0,Found,0,32.0,-98.0
Ssyromolotovo,23694,"Iron, IIIAB",217000.0,Found,1873,58.61667,98.93333
St. Ann,23079,H6,373.5,Found,1938,40.45,-100.75
St. Francis Bay,23084,L6,531.6,Found,1976,-25.06667,14.88333
St. Francois County,23085,"Iron, IC",3600.0,Found,1863,37.75,-90.5
St. Genevieve County,23086,"Iron, IIIF",244500.0,Found,1888,37.96667,-90.31667
St. Lawrence,23088,LL6,2600.0,Found,1965,31.73333,-101.505
St. Peter,23094,L5,6800.0,Found,1957,39.4,-100.03333
St. Vrain,23095,OC,45.5,Found,1971,34.31833,-103.47167
Starvation Flat,44800,L5,1250.0,Found,2002,36.7845,-114.94967
Starvation Lake,23714,LL3.9,12000.0,Found,1975,-30.46667,141.08333
Statesboro,23715,L5,2158.26,Found,2000,32.4375,-81.91667
Staunton,23716,"Iron, IIIE",43500.0,Found,1869,38.21667,-79.05
Ste. Croix,23098,"Iron, IIIAB",4.8,Found,1988,46.83667,6.49472
Steinbach,23722,"Iron, IVA-an",98000.0,Found,1724,50.5,12.5
Sterley,56575,"Pallasite, PMG",1724.8,Found,1950,34.21,-101.39
Sterling,23723,Pallasite,679.5,Found,1900,40.6,-103.18333
Stewart Hills ,23725,L6,140.3,Found,1991,-84.2,-86.0
Stewart Valley ,55530,H6,75.59999999999998,Found,2001,36.2058,-116.17042
Stockyard Creek,55551,H5,2700.0,Found,2008,-23.25556,116.90083
Stoneham,31330,H5,5000.0,Found,1960,40.63783,-103.69717
Stonington,23727,H5,2700.0,Found,1942,37.28333,-102.2
Stratton,23730,OC,121.0,Found,1964,39.22167,-102.59
Streaky Bay,23731,L4,909.0,Found,1989,-32.86667,134.28333
Study Butte,23734,H3-6,417.0,Found,1983,29.30167,-103.5
Stump Spring ,52752,LL6,13700.0,Found,2010,35.98728,-115.85828
Sublette,23735,L6,1300.0,Found,1952,37.5,-100.83333
Sueilila,45010,LL6,13266.0,Found,2005,24.63633,-14.71633
Sukhoj Liman,23739,H4/5,48000.0,Found,1987,46.4,30.8
Sulphur Springs Draw,23740,H5,1892.0,Found,1990,32.98333,-102.37833
Summerfield,23743,L5,6200.0,Found,1979,34.76667,-102.41667
Summit,23744,"Iron, IIAB",1000.0,Found,1890,34.2,-86.48333
Sunray,23746,H4,4300.0,Found,1985,36.0,-101.83333
Sunstone Knoll,23747,L6,15.6,Found,1985,39.16278,-112.70806
Superior Valley ,23748,H5,3.4,Found,2000,35.25448,-117.10972
Superstition Mountain,23759,H5,333.0,Found,2000,32.87083,-115.7825
Surprise Springs,23761,"Iron, IAB-sLL",1500.0,Found,1899,34.16667,-115.91667
Susuman,23762,"Iron, IIIAB",18900.0,Found,1957,62.72139,148.13028
Sutton,23763,H5,7600.0,Found,1964,40.6,-97.86667
Suwa,23764,Iron,203.0,Found,1915,36.03333,138.08333
Suwahib (Adraj),23765,L4,118.1,Found,1932,20.01667,50.93333
Suwahib ('Ain Sala),23766,H6,106.1,Found,1932,19.95556,51.03333
Suwahib (Buwah),23767,H3.8-an,241.0,Found,1931,20.05556,51.41667
Suwanee Spring,23768,L5,1200.0,Found,1979,34.95,-107.16667
Sverdlovsk,23769,H4/5,4500.0,Found,1985,57.0,62.7
Sweetwater,23770,H5,1760.0,Found,1961,32.55,-100.41667
Święcany,47342,L/LL5,8.0,Found,2004,49.79139,21.25778
Sychevka,23772,"Iron, IIIAB",65000.0,Found,1988,51.125,127.495
Tabarz,23774,"Iron, IAB-MG",150.0,Found,1854,50.88333,10.51667
Tabbita,23775,L6,3100.0,Found,1983,-34.05,145.83333
Tacoma,23777,"Iron, IAB complex",16.7,Found,1925,47.25,-122.41667
Tafassasset,23779,CR-an,114000.0,Found,2000,20.76333,10.44167
Tafoya (a),23780,H4,270.0,Found,1951,36.45,-104.1
Tafoya (b),23781,H5,490.0,Found,1951,36.45,-104.1
Tagounite,23783,"Iron, IIIAB",3300.0,Found,1989,29.96667,-5.6
Taiban,23785,L5,25000.0,Found,1934,34.45,-104.01667
Taiban (b),23786,LL6,641.0,Found,1984,34.45,-104.01667
Taicang,23787,Stone-uncl,20000.0,Found,1928,31.5,121.08333
Tanezrouft ,23830,L6,36.0,Found,1991,25.54111,0.49667
Talbachat n'aït Isfoul,23792,LL3,8000.0,Found,1999,29.98333,-5.23333
Talpa,23793,H6,13000.0,Found,1963,31.86667,-99.58333
Tamarack,51737,"Iron, IIAB",41.0,Found,2004,44.93389,-116.43167
Tamarugal,23794,"Iron, IIIAB",320000.0,Found,1903,-20.8,-69.66667
Tambo del Meteorito,23796,H6,13.84,Found,2002,-23.981,-68.313
Tambo Quemado,23797,"Iron, IIIAB",141000.0,Found,1950,-14.66667,-74.5
Tamentit,23798,"Iron, IIIAB",510000.0,Found,1864,27.71667,-0.25
Tamir-Tsetserleg,23799,Stone-uncl,173000.0,Found,1956,47.45,101.47917
Tanokami Mountain,23872,"Iron, IIIE",174000.0,Found,1885,34.91667,135.96667
Taoudenni,51580,Diogenite,24370.0,Found,2007,22.79167,-3.96667
Taouz ,23874,L6,2430.0,Found,1991,30.9,-4.23833
Tarahumara,23876,"Iron, IIE",2500.0,Found,1994,28.5,-106.25
Tarbagatai,23878,L5,370.0,Found,1912,51.36667,107.38333
Tarfa,23879,L6,1040.0,Found,1954,19.5,55.5
Tarlton,23880,H4,226.5,Found,1967,39.32,-82.37
Tassédet ,23881,H5,560.0,Found,2001,18.06833,6.66833
Tatum,23886,H4,1787.0,Found,1938,33.23333,-103.44167
Tawallah Valley,23889,"Iron, IVB",75750.0,Found,1939,-15.7,135.66667
Taylor Glacier ,23890,L4,892.1,Found,1982,-77.73333,162.16667
Tazewell,23891,"Iron, IAB-sLH",27000.0,Found,1853,36.43333,-83.75
Techado,23892,"Iron, IIE",810.0,Found,1983,34.53333,-108.35
Tell,23893,H6,16600.0,Found,1930,34.38333,-100.4
Temple,23894,L6,5000.0,Found,1959,31.11667,-97.3
Temple Bar,23895,CR,106.0,Found,1998,35.91667,-114.43333
Tendo,23896,"Iron, IIIAB",10100.0,Found,1910,38.35,140.37333
Tentacle Ridge ,23899,L6,11.1,Found,2000,-80.25,153.5
Teocaltiche,23901,Iron,10000.0,Found,1903,21.43333,-102.56667
Teplá,23902,"Iron, IIIAB",17000.0,Found,1909,49.98333,12.86667
Ternera,23903,"Iron, IVB",1980.0,Found,1891,-27.33333,-69.8
Tessera,23905,H4,51.3,Found,2000,45.50833,12.30833
Texline,23906,H5,26200.0,Found,1937,36.4,-103.01667
Thackaringa,23907,H5,438.6,Found,1974,-32.11667,141.08333
Thiel Mountains,23911,"Pallasite, PMG",31700.0,Found,1962,-85.45,-90.0
Thiel Mountains ,46405,H6,193.0,Found,2007,-85.167,-94.75
Thompson Brook,23972,"Iron, IAB-ung",76.59999999999998,Found,1918,-33.61667,115.91667
Thomson,23973,L6,218.0,Found,1888,33.46667,-82.48333
Thoreau,23974,"Iron, IAB complex",500.0,Found,1954,35.28333,-108.26667
Thule,23977,"Iron, IIIAB",48600.0,Found,1955,76.53333,-67.55
Thumb Butte,53890,H3.8,105.0,Found,2008,35.16993,-114.45585
Thumrayt ,45958,"Pallasite, PMG",2480.0,Found,2006,17.58333,54.35
Thunda,23978,"Iron, IIIAB",62100.0,Found,1881,-25.7,143.05
Thurlow,23979,"Iron, IIIAB",5500.0,Found,1888,44.75,-77.58333
Thurman,23980,OC,1959.0,Found,1965,39.52167,-103.16667
Thylacine Hole ,23981,H4/5,101.5,Found,1977,-31.58333,127.6
Tianlin,23983,"Iron, IAB complex",300000.0,Found,1956,24.3,106.1
Tiberrhamine,23985,L6,107000.0,Found,1967,28.11667,0.53333
Tibooburra,23986,CV3,18.6,Found,1970,-29.43333,142.01667
Tieraco Creek,23987,"Iron, IIIAB",41700.0,Found,1922,-26.33333,118.33333
Tieret ,52043,H6,602.0,Found,2009,30.74819,10.21017
Tierra Blanca,23988,Winonaite,860.0,Found,1965,34.93333,-102.01667
Tifariti,23990,L6,5.4,Found,2002,26.5,-10.5
Tiffa ,23991,H5,26900.0,Found,1997,19.949,11.933
Timber Creek,24000,L4,7.0,Found,1982,34.98333,-101.73333
Timber Lake,57160,H3,8660.0,Found,2011,45.425,-101.097
Timessa ,24001,H6,473.0,Found,1990,26.56667,15.73333
Timmersoi,24002,L5,516.0,Found,1966,18.91667,6.25
Timna,24003,H5,40.0,Found,2002,29.75,34.91667
Tin as Sawwan,56556,L4-5,1684.0,Found,2011,32.7605,9.1002
Tindouf,24005,H6,1550.0,Found,1997,27.75,-8.13333
Tinnie,24006,"Iron, IVB",15300.0,Found,1978,33.38333,-105.25
Tishomingo,24010,"Iron, ungrouped",260000.0,Found,1965,34.25,-96.68333
Tlacotepec,24013,"Iron, IVB",71000.0,Found,1903,18.65,-97.55
Tobe,24014,H4,5386.0,Found,1963,37.2,-103.58333
Tokio (a),24016,H5,6600.0,Found,1974,33.21667,-102.63167
Tokio (b),24017,OC,823.0,Found,1974,33.205,-102.65833
Toluca,24018,"Iron, IAB-sLL",3000000.0,Found,1776,19.56667,-99.56667
Tombigbee River,24021,"Iron, IIG",43000.0,Found,1859,32.23333,-88.2
Tomhannock Creek,24022,H5,1500.0,Found,1863,42.88333,-73.6
Tonganoxie,24025,"Iron, IIIAB",11800.0,Found,1886,39.08333,-95.11667
Tookabarnoo,24027,H4,157.0,Found,1992,-27.86667,141.73333
Torreon de Mata,24031,L6,610.0,Found,1983,26.83333,-105.41667
Tostado,24033,H6,22000.0,Found,1945,-29.23333,-61.76667
Touat ,31350,L6,2650.0,Found,2002,27.63533,-0.51667
Toubil River,24034,"Iron, IIIAB",22000.0,Found,1891,55.88333,89.1
Toufassour,47702,Mesosiderite,73300.0,Found,2007,29.65225,-7.7493
Toulon,24035,H5,1214.5,Found,1962,41.11667,-89.80833
Towada,24039,H6,53.5,Found,1997,40.55,141.23333
Travis County (a),24040,H5,175400.0,Found,1889,30.3,-97.7
Travis County (b),24041,H4,5900.0,Found,1889,30.55556,-97.95278
Trenton,24045,"Iron, IIIAB",505000.0,Found,1858,43.36667,-88.13333
Tres Castillos,24047,"Iron, ungrouped",150000.0,Found,1992,29.47,-105.8
Trifir,24052,L6,1000.0,Found,1956,20.05,-1.68333
Trilby Wash,35339,L4,846.0,Found,2005,33.91667,-112.55
Truckton,24055,H5,43.4,Found,1978,38.58139,-104.07667
Tryon,24056,L6,15900.0,Found,1934,41.55,-100.96667
Tsarev,24058,L5,1225300.0,Found,1968,48.7,45.7
Tucson,24061,"Iron, ungrouped",975000.0,Found,1850,31.85,-110.96667
Tule Draw,24064,H5,2300.0,Found,1981,34.66667,-102.0
Tule Valley,24065,L6,17.69,Found,2001,38.99861,-113.38167
Tule Valley Hardpan ,54682,L5,5.1,Found,2009,38.94306,-113.37833
Tulia (a),24066,H3-4,86000.0,Found,1917,34.61667,-101.95
Tulia (b),24067,L6,4800.0,Found,1917,34.53333,-101.7
Tulia (d),24069,H6,17700.0,Found,1981,34.60667,-101.76667
Tulia (iron),24070,Iron,190.0,Found,1969,34.555,-101.63
Tungsten Mountain ,24072,H4,31.73,Found,2000,39.63611,-117.65472
Tupelo,56551,EL6,280.0,Found,2012,34.24216,-88.77594
Turriff,24084,L5,218.0,Found,1994,-35.48333,142.6
Turtle River,24085,"Iron, IIIAB",22390.0,Found,1953,47.6,-94.76667
Tuzla,24087,L6,236.0,Found,1920,44.01667,28.63333
Twannberg,24088,"Iron, IIG",20689.0,Found,1984,47.12444,7.17889
Twentynine Palms,24089,L,19700.0,Found,1944,34.075,-116.01667
Twin City,24090,"Iron, IAB-ung",5130.0,Found,1955,32.58333,-82.01667
Two Buttes (a),24091,H5,19700.0,Found,1962,37.63333,-102.41667
Two Buttes (b),24092,H,3000.0,Found,1970,37.63333,-102.41667
Twodot,24093,H6,21400.0,Found,1999,46.7,-110.13333
Udall Park,24100,H4,150.0,Found,1985,32.25,-110.83333
Udeiát el Had,24102,L6,658.0,Found,1988,29.41667,20.5
Uegit,24105,"Iron, IIIAB",252000.0,Found,1921,3.81667,43.33333
Ularring,24107,L6,271.8,Found,1970,-29.96667,120.6
Ultuna,24109,H,1900.0,Found,1944,59.81667,17.66667
Ulyanovsk,45816,H5,4680.0,Found,2006,54.364947,48.591447
Ulysses,24110,H4,3900.0,Found,1927,37.6,-101.25
Um Habib,24111,L6,696.0,Found,1960,21.5,50.5
Umbarger,24113,L6,13000.0,Found,1954,34.95,-102.1175
Um-Hadid,24114,Mesosiderite,15400.0,Found,0,21.695,50.59667
Umm as Samim ,24115,H5,1847.0,Found,2001,21.31833,56.41667
Umm Tina,24120,L6,70.2,Found,1932,19.02778,51.08333
Union County,24122,"Iron, IC",6800.0,Found,1853,34.75,-84.0
United Arab Emirates ,35414,Ureilite,155.0,Found,2005,22.846044,55.121208
Unter-Mässing,24124,"Iron, IIC",80000.0,Found,1920,49.09028,11.33333
Ur,24125,Iron,,Found,0,30.9,46.01667
Ural,24126,OC,9400.0,Found,1981,55.8,66.0
Uruachic,24130,"Iron, IIIAB",13000.0,Found,1989,27.85,-108.23333
Uruaçu,24131,"Iron, IAB-MG",72500.0,Found,1992,-14.53333,-48.76667
Uruq al Hadd ,24127,LL5,2335.64,Found,2003,18.44432,52.97805
Ust-Nyukzha,24133,"Iron, IAB complex",44000.0,Found,1992,56.38333,120.46667
Ute Creek,24134,H4,1000.0,Found,1936,36.2,-103.9
Uvalde,24137,H5,8200.0,Found,1915,29.2,-99.76667
Uwet,24138,"Iron, IIAB",54000.0,Found,1903,5.28333,8.25
Uwharrie,24139,"Iron, IIIAB",72700.0,Found,1930,35.51667,-79.96667
Vaalbult,24141,"Iron, IAB-MG",11800.0,Found,1921,-29.75,22.5
Vaca Muerta,24142,Mesosiderite-A1,3828000.0,Found,1861,-25.75,-70.5
Valencia,24147,H5,33500.0,Found,0,39.0,-0.03333
Valentine,24148,L4,2300.0,Found,1942,42.93333,-100.75
Valkeala,24150,L6,4000.0,Found,1962,61.05,26.83333
Valley Wells,24152,L6,129.9,Found,1929,35.46667,-115.66667
Varpaisjärvi,24153,L6,2000.0,Found,1913,63.3,27.73333
Veevers,24155,"Iron, IIAB",300.0,Found,1984,-22.96833,125.36861
Veliko-Nikolaevsky Priisk,24157,"Iron, IIIAB",24267.0,Found,1902,53.83333,97.33333
Ventura,24159,"Iron, IAB-ung",7700.0,Found,1953,34.25,-119.3
Venus,24160,H4,1013.0,Found,1960,32.4,-97.08333
Vera,24161,L/LL4,80000.0,Found,1941,-29.91667,-60.28333
Verissimo,24163,"Iron, IIIAB",14000.0,Found,1965,-19.73333,-48.31667
Verkhne Dnieprovsk,24164,"Iron, IIE",70.0,Found,1876,48.63333,34.36667
Verkhne Udinsk,24166,"Iron, IIIAB",18000.0,Found,1854,54.76667,113.98333
Verkhnyi Saltov,31352,"Iron, IIIAB",9530.0,Found,2001,50.11112,36.8001
Vermillion,24167,"Pallasite, ungrouped",34360.0,Found,1991,39.73633,-96.36133
Vicenice,24170,"Iron, IID",4370.0,Found,1911,49.21667,15.8
Victoria West,24171,"Iron, IAB-sHL",2950.0,Found,1860,-31.7,23.75
Viedma,24172,L5,6900.0,Found,2003,-41.06667,-62.85
View Hill,24173,"Iron, IIIAB",33600.0,Found,1952,-43.32,172.06333
Vigo Park,24175,L4,35.0,Found,1934,34.68333,-101.38333
Viksdalen,24176,Eucrite,470.0,Found,1992,61.03333,6.05
Villa Coronado,24177,H5,2900.0,Found,1983,26.75,-105.25
Villa Natamoros,24178,L3.7,156.0,Found,1987,26.75,-105.4
Villa Regina,53827,"Iron, IIIAB",5030.0,Found,0,-39.1,-67.06667
Villedieu,24182,H4,14000.0,Found,1890,47.91667,4.35
Vincent,24184,L5,430.0,Found,1926,-35.01667,139.91667
Virginia ,24186,L6,191.5,Found,1980,-32.06667,125.15
Vitoria da Conquista,48953,"Iron, IVA",10500.0,Found,2007,-14.83861,-40.83611
Vulcan,24192,H6,19000.0,Found,1962,50.51667,-113.13333
Vyatka,24193,H4,45000.0,Found,1991,57.53333,49.0
Wabar,24194,"Iron, IIIAB",2550000.0,Found,1863,21.49972,50.47222
Waconda,24195,L6,50000.0,Found,1873,39.33333,-98.16667
Wagon Mound,24196,L6,87500.0,Found,1932,35.84083,-104.58583
Wah Wah Valley,24197,L6,9.0,Found,1986,38.67667,-113.30167
Waingaromia,24198,"Iron, IIIAB",9200.0,Found,1915,-38.25,178.08333
Wairarapa Valley,24199,H6,6000.0,Found,1863,-41.31667,175.13333
Waka,24200,H6,11875.0,Found,1963,36.15,-101.05
Walcott,24201,H5,2000.0,Found,1983,32.4,-101.95
Waldo,24202,L6,1300.0,Found,1937,39.1,-98.83333
Waldron Ridge,24203,"Iron, IAB complex",13600.0,Found,1887,36.63333,-83.83333
Walker County,24204,"Iron, IIAB",74800.0,Found,1832,34.0,-87.16667
Wallapai,24206,"Iron, IID",430000.0,Found,1927,35.8,-113.7
Wallareenya,24207,"Iron, IIIAB",4386.0,Found,1965,-20.66667,118.83333
Walltown,24208,L6,1600.0,Found,1956,37.325,-84.71667
Walnut Hill,24209,OC,220.0,Found,1978,43.827,-70.24717
Waltman,24211,L4,23410.0,Found,1948,43.0,-107.16667
Warburton Range,24212,"Iron, IVB",56930.0,Found,1963,-26.28333,126.66667
Warden,24213,H5,7868.0,Found,1989,-23.26667,116.93333
Wardswell Draw,24214,L6,3000.0,Found,1976,32.90333,-102.925
Warm Springs Wilderness,32769,H4-6,156.9,Found,2003,34.78698,-114.25052
Washington County,24217,"Iron, ungrouped",5750.0,Found,1927,39.7,-103.16667
Waterville,24219,"Iron, IAB-ung",37125.0,Found,1917,47.767778,-119.876389
Wathena,24220,"Iron, IIAB",566.0,Found,1939,39.81667,-94.91667
Watonga,55758,LL3.1,5025.0,Found,1960,35.833333,-98.4
Watson ,24221,"Iron, IIE",93000.0,Found,1972,-30.5,131.55
Waverly,24224,"Iron, IAB-an",4400.0,Found,1983,32.68333,-85.56667
Wayside,24225,H6,23600.0,Found,1973,34.80167,-101.68333
Weatherford,24226,CBa,2000.0,Found,1926,35.5,-98.7
Weaver Mountains,24227,"Iron, IVB",38800.0,Found,1898,34.25,-112.75
Webb,24228,L6,410.5,Found,1968,-31.69167,127.78333
Wedderburn,24229,"Iron, IAB-sLH",210.0,Found,1951,-36.43333,143.63333
Weekeroo Station,24230,"Iron, IIE-an",94200.0,Found,1924,-32.26667,139.86667
Weikengquan,45011,H5,665.0,Found,2006,40.26667,99.81667
Weiyuan,24233,Mesosiderite,,Found,1978,35.26667,104.31667
Weldona,24234,H4,27700.0,Found,1934,40.35,-103.95
Welland,24235,"Iron, IIIAB",8200.0,Found,1888,43.01667,-79.21667
Wellington,24236,H5,13400.0,Found,1955,34.95,-100.25
Wellman (a),24237,H5,55000.0,Found,1940,33.03333,-102.33333
Wellman (b),24238,OC,343.0,Found,1964,33.025,-102.41667
Wellman (c),24239,H4,45000.0,Found,1964,33.03333,-102.33333
Wellman (d),24240,H,1615.0,Found,1966,33.01667,-102.36667
Wellman (e),24241,H4,959.0,Found,1973,33.67833,-102.315
Wells,24242,LL3.3,4135.0,Found,1985,33.05,-101.93333
Wernigerode,24243,H5,24.3,Found,1970,51.85,10.78333
West Forrest,24245,H5,170.6,Found,1971,-30.75,127.98333
West Point,24246,L6,3100.0,Found,1972,33.075,-102.045
West Reid,24247,H6,627.7,Found,1969,-30.05,128.93333
Western Arkansas,24248,"Iron, IVA",1750.0,Found,1890,35.0,-94.0
White Elephant,24252,L4,10.4,Found,1997,35.89,-114.20333
White Hills,24253,Mesosiderite,11.7,Found,1999,35.85667,-114.22333
Whitecourt,47345,"Iron, IIIAB",5372.0,Found,2007,53.999167,-115.5975
Whitman,24254,H5,221.0,Found,1937,42.03333,-101.5
Whitula Creek,24255,H5,271.0,Found,1991,-25.31583,142.44467
Wichita,24256,H6,2367.0,Found,1971,37.59183,-97.21497
Wichita County,24257,"Iron, IAB-MG",145000.0,Found,1836,34.06667,-98.91667
Wickenburg (stone),24258,L6,9200.0,Found,1940,33.96667,-112.73333
Wietrzno-Bobrka,24259,Iron,376.0,Found,0,49.41667,21.7
Wikieup,24260,H5,372.0,Found,1965,34.7,-113.6
Wilbia,24261,H5,94.0,Found,1965,-26.45,131.0
Wilburton,24262,H5,207.8,Found,1940,37.08333,-101.76667
Wild Horse,24264,H5,1360.0,Found,1979,39.41667,-103.2
Wildara,24265,H5,500000.0,Found,1968,-28.23333,120.85
